,Sales
628925,10685
90768,8643
737153,4302
808357,0
938560,5213
425916,0
677671,6420
88228,5653
919429,5494
116136,9610
757018,7585
938749,1560
510790,7601
24875,15594
487645,7720
545598,6747
180277,9748
356191,4287
187552,2555
847781,4174
846332,7342
377872,7116
681765,2919
788285,5290
652604,4402
635684,16685
482237,10033
721790,4458
229137,0
849292,7058
728030,9011
879765,6513
572681,6727
684875,8771
220860,4279
417637,6028
547863,0
577290,4779
64259,0
972765,5694
875425,6992
741672,7274
112824,2968
980108,9703
465520,7412
497116,14151
713440,5450
541273,4498
819259,1846
405384,10687
887214,7696
952655,8906
548606,5096
226145,5197
548058,3786
200589,7416
344949,3229
722464,5951
645176,11588
87230,5825
873121,3643
199004,5779
991247,5929
340051,0
176559,0
562714,6587
209871,4762
937601,3304
417504,5230
378025,7992
450251,8364
711583,5189
118414,6348
217827,5068
726244,2629
463465,0
324381,6215
907033,6728
507173,804
576690,6543
909776,5685
616673,9879
268988,9585
654501,0
410783,0
937177,7338
132726,8220
9649,0
18022,7272
863136,8236
288705,0
78754,6052
297247,5402
614802,4748
1488,4608
969038,3318
431966,9202
780570,7237
339756,4371
790830,0
162818,0
105024,5932
977054,0
426162,15651
448840,0
907768,0
246091,6633
729297,3331
624167,8138
836091,5848
614588,5863
666277,4302
757801,6364
908801,0
341234,12683
186437,4575
52698,8674
938704,3453
595904,4845
44383,9553
909718,3484
741689,6246
404330,19500
699721,11231
1588,5896
510174,11151
599672,4754
494875,4118
670377,5523
95613,6503
635335,16973
880356,3421
247706,6140
618516,10356
552166,4406
4908,5709
126899,6264
884226,4236
279896,6317
249000,3679
832966,6182
212978,6331
541712,0
609102,5330
279564,9446
709475,0
114663,7556
581655,6015
199127,3749
152530,5862
719003,6623
328710,7474
268975,7353
968870,0
391610,9541
421225,7810
190677,9020
707953,10310
52702,4449
548253,4857
657917,6764
336200,0
642873,4923
387462,3872
898100,9095
477983,10306
982451,2699
374970,9849
576729,9384
670269,2724
858141,0
547672,5555
325051,5043
607507,6825
877324,8706
237789,16993
799086,7482
952919,6692
197115,4907
11488,5847
923244,0
945890,5241
609244,4917
16188,6294
813183,2590
1003558,2974
133053,8029
841104,2908
217237,4069
5421,5933
722506,7101
605444,8648
110681,5475
565753,6764
798098,2924
239537,0
118698,4096
655710,6804
19503,0
531397,4438
979812,6696
113435,17010
456012,4654
592655,0
192224,7008
961032,4888
410381,12765
643115,0
844613,7170
255591,0
545899,8760
728365,7285
238953,4109
961362,7196
574009,7491
217954,4766
395632,3121
666122,8984
562208,0
544242,4906
828549,8955
708995,7782
239606,5856
724807,8510
203693,4645
6525,0
72599,6353
944089,1817
956282,4061
867608,0
783571,0
202899,6515
730021,5890
205826,3816
831747,6299
1001014,5616
592882,7390
786234,10405
839517,11276
597346,3662
177696,9685
241359,2016
272118,7145
858107,5835
213467,6890
632248,8046
863359,10685
60489,6216
401645,5718
295067,9250
273648,5993
76327,9318
784914,9117
790214,1617
902352,3636
661529,0
666078,2835
482338,8102
170881,0
252807,6090
213016,0
374843,8311
846782,5547
304433,8567
470717,0
524448,7768
938717,2510
243125,4973
226031,3673
725116,10024
75951,9948
777704,10293
533024,3954
311263,10081
380734,4832
938385,5105
912410,2880
333855,4550
308328,5051
350305,8917
648681,0
699287,0
210944,8231
862344,7629
53965,16707
705442,10817
68068,7237
514718,4958
107654,0
780997,10240
560100,4678
223916,5435
63840,4551
35084,0
323820,5963
1000563,14979
578620,7265
341552,6721
689444,7465
213570,8591
5789,11551
847980,2136
447899,9536
89246,6364
884507,3794
628382,4428
372684,0
145279,8018
511691,0
775068,3805
457115,11247
918956,0
199654,4995
574015,2965
614282,0
711565,7240
556949,6130
208058,5932
176478,5723
239950,0
429481,0
842071,6182
515288,7940
937018,0
417606,0
266652,0
894109,6349
58173,9670
794084,7080
364219,4528
107950,5336
25781,4758
361009,0
765141,7580
637638,2358
689847,6187
301518,4528
704043,5302
362201,2502
106265,2287
468802,4889
817762,2108
985931,9789
605386,0
604965,4278
803389,2865
163499,3634
458112,6782
994923,6752
60068,5403
266499,6691
941565,17513
197103,3203
469088,6774
84592,6319
250056,6474
234773,15462
750535,8299
411334,3810
27240,0
245462,0
619688,2260
523177,0
184859,5688
538537,5772
689970,0
224283,0
920029,0
251849,0
859975,9095
432709,8831
457850,11898
918681,4528
854821,7467
184449,4938
1012306,3057
327142,8797
790310,3902
470137,4362
778624,5179
354095,9265
700223,12073
565780,4357
994050,0
832688,12133
368021,0
120217,4890
591257,1749
510720,10286
257771,4668
74052,7309
107969,4100
141561,0
974189,0
934652,9725
420335,5461
565026,7350
320140,6228
435555,6523
159198,7168
922725,4349
718130,4276
246852,0
58566,6617
435868,0
127966,6504
760077,4944
371512,2671
178126,0
89016,0
763269,6598
275215,0
845900,7227
935538,6509
546583,10323
445167,0
408149,7124
664659,9053
533145,0
222263,6411
628013,6584
780567,0
857949,5297
290802,15818
116485,7228
620912,10835
44261,10609
57437,0
160534,11946
205526,6934
214255,4640
340676,6650
236632,14990
5070,5611
1011651,6949
167236,6901
538416,0
118611,4987
837933,5091
321112,4723
573,5173
945934,6165
660085,6435
480622,11361
961626,6412
148857,4091
76324,0
152083,4515
408258,0
481415,0
556317,7508
460408,0
824894,10051
880060,4953
271142,5027
39615,6256
478730,12284
948547,7586
677800,0
674181,0
876471,6234
292167,0
271463,5180
759294,6048
529848,5476
518937,3914
949437,0
334513,7892
243654,7472
829644,9346
544787,3932
189415,2374
513722,8256
230054,2757
300923,0
231927,4197
27644,8285
8677,5802
288249,13190
941956,16054
84488,5133
473181,3298
904457,5002
977396,10579
472529,4857
956126,3052
391219,4520
57219,4281
243448,0
352199,7310
267077,6007
178453,3790
22542,14446
120070,6569
858725,9553
898925,0
250052,6655
59891,6678
255685,4908
326944,6352
731663,4668
187416,0
786822,2370
184389,4736
235807,8189
620382,3346
811735,6386
1015371,24482
642,0
298547,8643
140383,5338
359969,0
449483,6745
208381,7260
116431,6859
284382,0
306929,3311
444684,9026
680242,8489
38779,9131
441750,5161
926981,9256
567547,10524
600509,6460
474132,4693
27234,5647
399221,3605
113416,9014
661909,3653
215506,0
156207,6971
842643,7169
743002,4495
273761,2013
258250,4372
366200,4680
9854,6059
41399,3571
225349,4448
817674,3831
293668,6528
764113,3029
398194,10238
383007,0
969910,9667
489448,5481
52830,2641
619663,3776
193458,8719
373897,9439
554612,0
767802,9891
981733,2245
26106,7832
179700,0
705561,11531
623957,0
570230,7878
260244,4673
624130,2671
591540,0
65896,0
883530,4027
865336,6067
289637,7881
574781,0
923711,0
266312,8523
675924,2805
249849,8083
809647,7883
49933,2641
178433,1552
335174,0
829121,3877
783314,7729
428511,0
539880,5894
18793,5820
385686,11166
949620,5477
605343,11704
457237,12132
199659,6373
164185,8878
419208,4229
844682,5823
945596,6471
726018,3593
738052,4093
605316,0
626847,3056
247498,7708
769638,5522
197413,5214
349896,0
578904,0
675508,0
279384,7171
94017,0
539685,2975
435152,5610
899393,6293
444452,5688
283949,4645
957489,6654
988174,0
813126,6378
819546,1899
44949,4880
317558,0
550481,0
728879,3744
465067,6537
168086,2516
12212,6503
74983,0
961144,6984
135906,9256
325019,5164
470675,0
74986,4124
829656,0
789952,3101
757217,12877
410307,6930
407286,4633
270559,8671
406373,4267
611465,8421
951996,9783
174765,7174
504477,3672
446437,6443
567350,5568
990719,0
387008,4907
793903,4867
219346,4831
530016,5406
812569,3244
671087,0
128101,0
662170,0
329369,11544
890674,3911
193873,9373
809892,2549
586159,5713
783857,3297
633021,6552
953332,6487
616500,0
271397,7718
707055,5048
258856,3591
886348,2803
582112,6860
733879,0
1008673,0
476726,0
542046,4034
53081,0
915822,0
45942,5907
901893,7187
567123,6557
736137,8566
36194,0
935768,8695
395996,3412
301133,0
454567,0
757660,6762
505799,5986
477166,8166
109992,5614
995632,6449
348605,4718
704655,6657
628250,3996
500438,0
56885,6858
14037,0
763792,6093
482983,7124
870161,0
816393,6098
892546,4161
662505,8947
815952,0
746358,0
689024,8971
587143,11120
924271,11950
99081,9387
1008935,4205
693823,3661
829048,3674
772124,5720
722031,3083
437685,5352
919461,4267
587804,14802
674228,9347
315988,3676
168095,4770
698900,20407
100934,5840
136562,6108
371619,6129
789130,4601
839660,5423
677659,13710
718924,2239
661782,2255
89472,4013
743664,23898
847431,5521
899714,3325
919161,4236
768083,7392
385377,9076
194092,6415
387321,4615
654043,6078
473738,3942
323918,3799
486912,6309
438200,0
17162,0
662769,4164
801012,0
370352,6766
649874,3891
401419,0
287569,0
164882,6078
759591,0
503955,10474
308705,3866
231473,7099
220314,7963
954987,3967
575895,6514
407604,4691
790519,0
364892,7211
903244,3953
382901,4028
54441,8946
134128,7693
276114,8065
278667,0
516607,7648
643880,7896
976084,6701
292681,6360
988827,5868
645253,9958
438138,2454
376923,6215
106437,4820
235810,7175
249111,6388
90292,3811
847007,9166
351058,4491
516493,4056
821788,4127
20835,0
1011425,0
317675,0
68126,5214
288765,7251
508864,2371
286201,5218
549361,7353
819253,4487
773630,7679
892765,0
792113,3871
443636,3345
374328,6234
288365,13019
203994,4163
787442,5314
823196,5093
493525,8290
780288,10780
271814,6304
898717,3388
1008798,3439
231611,5546
608084,7615
224982,17118
508385,3676
561132,10798
741493,5664
401592,6751
59474,6811
913465,7245
553339,1381
118844,5384
507178,4161
44229,0
424951,6081
747711,0
961873,6447
782591,7438
499464,3494
664236,0
649448,0
570981,7771
4434,0
58092,0
54522,7430
44118,5108
651831,6493
582670,0
460162,6140
685379,6020
1004373,0
473359,0
786952,4410
942146,18131
112414,5741
234459,5286
772776,8365
790777,9694
719449,6389
82858,3175
821771,4856
564173,0
906735,0
284404,5204
171665,8490
125715,7229
518962,2650
965158,0
436466,6041
383928,9192
606384,0
306344,0
961002,6375
435289,4637
849582,3274
366807,6193
559399,5527
511589,0
274409,7423
365338,6741
479119,7147
168624,11992
397618,6574
692671,11335
535866,6465
912197,3187
319038,5975
59363,0
453350,12068
488797,7121
768645,0
87484,7797
868996,6604
735763,0
424979,10123
303151,7430
940722,14075
615966,6661
489907,5584
732906,0
173435,0
489646,0
109561,5181
429395,6995
420317,4939
427175,5181
758599,4734
744250,28326
22215,0
653777,5837
305035,7963
708796,0
297640,5396
591245,4667
111566,0
928220,12002
716655,7708
805019,3180
693676,4425
134941,0
309619,4943
968990,3575
626928,4721
237345,12923
660629,0
548797,8635
644850,2843
701717,6193
653430,8555
584425,4141
357044,6763
982922,10026
863918,5402
380623,6264
463728,0
256756,7420
891942,7338
226650,6620
188577,6044
247651,0
830867,4472
474806,6448
710597,3129
455685,5163
437676,2627
278258,1532
776151,0
559902,6284
705148,4575
677175,0
50587,7749
14838,8288
427164,3822
383273,3495
1007165,5859
177648,0
508418,3550
217347,5706
540793,9808
1014150,8284
970320,0
55833,0
645771,12290
80794,0
293106,11193
61743,0
712806,6872
21852,6485
52272,0
352860,0
582707,14665
474175,0
142252,8222
818035,12209
205338,5219
547076,6909
908998,4002
919025,8586
100122,0
136953,6551
535180,11812
258327,5145
503049,9045
611795,6061
91550,7852
363359,5796
551145,6036
796688,4698
851555,5274
748895,7813
377678,6742
863191,12040
799705,4884
956171,3603
198251,2942
626709,4220
963998,4951
195623,0
539637,6127
394189,4569
564206,4434
632623,3595
721770,0
897964,7029
853793,6223
320764,7105
794521,7769
553662,4850
784683,0
14340,8857
105560,0
995855,13651
238349,3746
574182,0
105472,6509
120860,4884
118627,7034
192363,9446
170551,9222
367214,9019
875646,6189
632293,0
1015068,4839
203853,6283
531704,4823
872909,5708
721751,8899
300128,0
404482,13403
765454,4096
489521,4573
424845,10209
159514,6931
75077,5676
868252,6335
885773,3487
759794,0
701042,7267
676309,6368
710239,4826
529904,5731
540884,11144
408734,0
394675,6815
882230,6459
687096,11952
436883,11695
666502,8842
476569,13536
45197,0
922110,8104
413294,13149
6192,8461
992585,6880
916887,5181
855622,7133
689765,5196
752144,10592
833086,6725
61503,0
386063,8545
171260,7834
290866,18567
229336,4505
386726,9626
759112,6461
187474,2616
943454,4118
92257,9565
997079,10008
586481,6402
159886,3241
450758,9749
960864,4363
282068,4067
893250,9373
867427,6860
274774,7759
358318,4688
22264,0
659014,5624
781406,6075
625173,12663
648671,10614
839898,5137
946857,6068
820547,6296
426982,5391
198390,5876
979429,4695
331760,0
178307,3785
669250,0
343384,7020
831834,0
129968,4206
913703,7621
81902,5983
790997,8952
502394,0
274076,3116
571938,6936
103871,3673
307607,5991
663465,7877
83507,9569
573582,10377
428407,11378
125107,0
681867,6139
789591,1303
551148,6885
116913,10062
760486,6272
322684,9550
241374,3731
687852,0
690220,2784
403990,3721
49726,6500
22415,9519
986692,8289
704735,3984
646691,6276
1013468,5837
997375,6960
680619,0
785762,9263
565620,3155
417778,7210
431253,5640
771174,7524
483365,5740
181255,0
617672,5667
516201,5030
997427,3975
968016,0
45742,2770
984740,9712
238162,18033
826081,6002
469925,0
864637,0
203138,5997
945914,8252
541211,5199
93739,4541
427759,12395
945967,6774
219027,2342
830904,4110
221542,4882
831729,0
405999,0
1009090,5160
847660,6496
765201,0
464030,4032
384534,4335
928592,10822
638486,0
966259,5241
600129,3017
888586,0
187908,2992
671866,8035
769653,5142
657966,7522
808361,6598
131962,5814
491383,10541
752325,7954
54691,6316
55910,5354
595403,11530
799790,6163
949157,4838
308558,3788
404021,5248
362156,5033
886489,6584
415863,8396
791420,3594
571515,0
950935,11710
740133,5771
81194,4135
824565,9113
106448,4413
415031,6435
430687,0
512466,11913
515845,4826
450596,9193
705515,8582
754501,4589
1006412,3226
8998,4253
494968,1857
691809,0
840118,5171
642378,0
536369,4527
520040,5034
469658,10911
915535,4664
859523,7243
718423,3503
1005802,4316
56156,5682
250539,2878
205599,6746
643061,5198
25185,6823
445208,5196
904390,5036
871663,8891
458056,6378
65113,5198
390204,0
533918,11770
945833,5530
921405,7500
439906,12085
195172,6459
409375,0
597776,4092
94974,9218
430484,0
805373,6342
730426,6145
218652,5311
168802,3931
307434,6347
970814,8456
512279,17722
247039,3031
589557,4672
651840,7599
592926,4983
902178,9073
573204,11695
90254,0
91150,5588
483243,0
873133,5064
738565,4209
392835,8389
286796,7747
19437,4194
14960,6984
759972,5973
600091,4779
164386,4221
218504,4944
478896,8684
51600,9295
835826,5685
550235,5958
279650,12156
60823,7104
12712,3323
41673,0
791466,11982
152868,8644
726213,4450
292131,2820
93568,0
676817,9479
235972,7355
439261,0
605119,0
273410,4065
119751,0
574266,0
118875,4125
714691,7337
328329,7538
559685,8588
556279,4667
702959,3240
114006,10481
645264,11213
973841,3575
494069,7754
473533,0
96702,6812
263908,5113
870670,1259
694722,9697
180216,9358
322701,9688
293431,7669
152390,5451
300831,8786
722445,4132
218198,7526
460204,3426
915423,8667
170897,10079
92648,8344
489153,6233
196164,5128
137587,6054
765609,7250
336522,8571
84286,6238
467,0
180885,9520
854605,8474
994800,6087
735008,8609
837280,3023
951109,0
840621,5130
527507,0
909292,4421
150406,6741
785074,7008
633720,5998
100200,2970
893293,6294
201310,5468
553379,3427
71264,3043
221894,9362
445699,0
586882,9518
760757,0
486507,0
892448,4263
340528,7074
576589,7263
130993,6263
266455,4762
150769,0
321033,4345
334762,0
253262,0
171324,8332
930044,0
930286,9717
296989,6118
651203,7237
768054,13020
521206,5520
959708,0
960518,7536
708883,8023
367484,8072
150562,0
906635,0
336449,0
163039,0
59436,8078
402599,0
362696,4282
214673,5568
485724,17738
493833,7321
906586,4934
894596,7271
107772,5148
568845,5517
277508,0
572215,7862
879876,7259
361120,14870
801393,0
254837,4746
95328,5819
136860,0
816044,7283
568836,6391
268949,6138
693466,3214
707271,0
119617,8779
130277,6773
739585,7302
847908,5995
358205,5223
31237,0
950337,4038
571407,0
467833,18894
170520,7968
529802,3768
42654,7164
500853,4671
697596,5969
228640,7811
463441,4987
189483,3421
539298,5501
218579,6238
639650,0
822071,5325
106396,5478
488996,9000
455351,3697
834644,0
561357,0
938569,0
561755,6563
391749,6587
85441,0
63704,6255
311376,10464
921132,0
229330,7677
484894,11715
69323,8368
723596,2945
257629,3834
546807,9169
542926,21989
476744,17745
346026,12047
847188,11296
781262,0
381598,4573
785265,11456
540180,4239
805607,7162
715412,1998
528408,7851
671850,7965
808157,11527
339596,7835
911808,6635
434755,7973
254247,5621
28613,6086
697508,0
66811,4446
36587,5509
533933,0
200744,0
207938,7568
867042,6732
132933,0
929139,10709
604293,0
92462,0
654561,7956
684332,4010
47790,4241
265592,4712
933579,6596
486850,12362
299974,0
712798,5932
679028,10407
72840,7678
699091,0
674382,10392
721614,5609
672416,0
460243,4563
348806,15975
566278,8843
531141,3776
198052,2785
61469,8420
464430,5187
608247,0
412146,2887
894779,0
68674,8362
760282,4937
929255,13000
1015977,15899
80613,8873
320238,6870
194805,7914
363886,4263
334472,3807
644818,3158
510673,13951
293887,8636
175688,11981
294272,4439
173524,4298
402338,4603
996567,7548
476843,19760
433709,0
659231,4741
301382,0
262301,0
992620,4668
924499,0
619827,0
798363,0
856639,7264
758806,5567
765497,5926
23028,7222
491891,6801
1012700,0
305270,9973
78678,6827
379119,16488
32921,7769
554783,6969
564481,3812
150257,6566
707994,4995
251728,4646
742887,6708
443064,5638
479433,0
604347,3883
574434,0
261339,6384
876853,0
772301,0
422,5229
607597,7143
30503,8799
734306,0
391925,6573
847412,7164
230508,2505
439755,0
37976,11234
36919,0
367732,5946
321855,0
644804,2915
528250,7811
819751,4691
312578,7687
867867,4966
457389,8406
1010651,7477
9091,5735
881560,8654
187811,4029
772884,7149
203133,3875
459342,7080
788506,8165
105350,0
197398,4524
433382,5143
946072,6154
945894,5452
373701,7307
370850,3880
463163,11817
